ui_accessories_text.text was created: 2024/6/5 7:16:19
Filesize is: 415584 bytes

decoy
Group 0
No11200 - ミューヘッドギア
No112000 - NGS公認クリエイターJP（ブロンズ）
No112001 - NGS公認クリエイターJP（シルバー）
No112002 - NGS公認クリエイターJP（ゴールド）
No112003 - NGS公認クリエイターJP（レインボー）
No11210 - ミューアームブレード
No112100 - NGS公認クリエイターNA（ブロンズ）
No112101 - NGS公認クリエイターNA（シルバー）
No112102 - NGS公認クリエイターNA（ゴールド）
No112103 - NGS公認クリエイターNA（レインボー）
No112110 - アルファリアクターメタルピアス
No112120 - アルファリアクターメタルリング
No112130 - アルファグラス
No112140 - シリンディカルホロケージ
No112150 - アウトラインハートエフェクト
No112160 - ビジョンボード
No112170 - コンセントレイトラインエフェクト
No112180 - ミラージュコンフェッティ
No112190 - レクタングルノイズ
No11220 - イザヨイヘアアクセ
No112200 - ライトニングエフェクト
No112210 - ファンタジックエフェクト
No112220 - イオンテイルエフェクト
No112230 - ディアブロウィング
No112240 - ディアブロテイル
No112250 - ゴティカブーツ
No112260 - アイアンショルダーガードL
No112261 - アイアンショルダーガードR
No112270 - 肩乗りロボラッピー
No112280 - オタリカネイルチップ
No112290 - クリーガーベルト
No11230 - イザヨイサイドブレード
No112300 - ファンタスティックドラム
No112310 - ビッグレースリボン
No112320 - ウィップスピア
No112330 - シャークメイト
No112340 - ルミナススパイン
No112341 - ルミナススパイン/B
No112350 - ベルゼーゲルヘッドギア
No112351 - ベルゼーゲルヘッドギア/B
No112360 - ベルゼーゲルイヤリング
No112370 - ベルゼーゲルショルダーシールド
No112371 - ベルゼーゲルショルダーシールド/B
No112380 - サイヴァリエマスク
No112390 - サイヴァリエピアス
No11240 - ノエルヘッドギア
No112400 - フォクシオンキャップ
No112410 - フォクシオンマスク
No112420 - フォクシオンピアス
No112430 - テアナーガヘッドギア
No112440 - ライテナティカキャップ
No112450 - ツァロススカート
No112460 - アニバーティエネミーシンボル
No112470 - アムス・クヴァリスマスク
No112480 - アムス・クヴァリスショルダーL
No112481 - アムス・クヴァリスショルダーR
No112482 - アムス・クヴァリスショルダー
No112490 - アムス・クヴァリステイル
No11250 - 頭乗せカブトムシ
No112500 - 肩乗りロボサニィ
No112510 - サニィピロー
No112520 - ￥黒炎
No112530 - フォボスクーペ
No112540 - フォボスヘッジ
No112550 - フォボスニード
No112560 - ギターキャリーケース
No112570 - コズミックネイルチップ
No112580 - デジタルフェイスマスク
No112590 - ゴリマスク
No11260 - 頭乗せクワガタ
No112600 - ヨウジュツフ
No112610 - ツァロスウィング
No112620 - ツァロスヘアアクセ
No112630 - ネクロミシスフード
No112640 - ネクロミシススケルトン
No112650 - ストレマーレドッグテイル
No112660 - ストレマーレチョーカー
No112670 - ストレマーレキャットテイル
No112680 - ヴォニチッテブーツ
No112690 - ストレマーレシューズ
No11270 - 風車かんざし　赤
No112700 - ヴォニチッテネックレス
No11271 - 風車かんざし　青
No112710 - 公安9課のHMD
No11272 - 風車かんざし　白
No112720 - バトーの義眼
No112730 - バックヘッドプラグ
No112740 - ビクトリアスフラッグ
No112750 - パピリオゴスピアス
No112760 - フィアラルハット
No112770 - フィアラルピアス
No112780 - バルーニィラッピー
No112790 - ラッピーピック
No11280 - ヘッドスイムゴーグル　青
No112800 - カオスエメラルド
No11281 - ヘッドスイムゴーグル　緑
No112810 - ソニックフィンガーリング
No11282 - ヘッドスイムゴーグル　黒
No112820 - エメラルドキーネックレス
No11283 - ヘッドスイムゴーグル　橙
No112830 - スーパーソニックエフェクト
No112840 - スタージェムリング
No112850 - ラッピークロー
No112860 - イヴリダキブス
No112870 - イヴリダリット
No112880 - イヴリダセルブ
No112890 - ダルライトストーンブレスレット
No11290 - 首かけスイムゴーグル　青
No112900 - ホイールバックラー
No11291 - 首かけスイムゴーグル　緑
No112910 - クリスタルベルト
No11292 - 首かけスイムゴーグル　黒
No112920 - キャットリング
No11293 - 首かけスイムゴーグル　橙
No112930 - 抱きつきクマー
No112931 - 抱きつきパンダー
No112940 - N-耳はねっ毛エクステ
No112950 - カラフルネイルチップ
No112951 - カラフルフットネイルチップ
No112960 - ジュエルペンダント
No112970 - タクティカルウェストバッグ
No112971 - タクティカルウェストバッグ/B
No112980 - クラウンリング
No11300 - アンカーネックレス　金
No113000 - サマースタイルリング
No11301 - アンカーネックレス　銀
No113020 - ジェイルハウスチョーカー
No113030 - ラシャスジュエリーピアス
No113040 - アンカーピアス
No113050 - GG-555リフレッシングブーツ
No113060 - ワフゥウサネイルチップ
No113070 - ラッピーダミーアイ
No113080 - シンプルリボンチョーカー
No113090 - ヒメカットエクステ
No11310 - 頭乗せ扇風機
No113100 - タクティカルウォッチ
No113110 - ワフゥリンチョーカー
No113120 - ミンストフォン
No113130 - ミンストフリー
No113140 - ミンストバル
No113150 - ライカスポーティプラグ
No113160 - ソニックシューズSA2
No113170 - ピンズキャップ
No113180 - ティーダウルラブレスレット
No113190 - ティーダウルラコサージュ
No11320 - 貝殻ピアス　白
No113200 - SC2199-3アクティブシューズ
No11321 - 貝殻ピアス　紫
No113210 - ブレグダンザバンダナ
No11322 - 貝殻ピアス　青
No113220 - ピピストレッラミッミ
No113230 - ピピストレッラネイルチップ
No113240 - カプタンクラウン
No113250 - ラッピートイグラス
No113260 - モッチリカプタン
No113270 - N-ふわ毛エクステ
No113280 - パンプキンヘッドカチューシャ
No113290 - ゴティカジュエルリング
No11330 - ハイテクボンベ
No113300 - カールポニーエクステ
No113310 - ユルオクレゲエクステ
No113330 - ルミナスサークルピアス
No113340 - レクタングルプレートネックレス
No113350 - グリマーグリムマスク
No113360 - 頭乗りティーカッププードル
No113370 - ルミナスウェストチェーン
No113380 - ファンタスティックウィング
No11340 - くわえアジ
No113410 - EZ601ホリデイシューズ
No113420 - BS-T330カジュアルスニーカー
No113430 - NGS公認CバッジJP（ブロンズ）
No113431 - NGS公認CバッジJP（シルバー）
No113432 - NGS公認CバッジJP（ゴールド）
No113433 - NGS公認CバッジJP（レインボー）
No113440 - NGS公認CバッジNA（ブロンズ）
No113441 - NGS公認CバッジNA（シルバー）
No113442 - NGS公認CバッジNA（ゴールド）
No113443 - NGS公認CバッジNA（レインボー）
No113450 - FS-209エターナスウィング
No113451 - FS-209エターナスウィング/B
No113460 - シュネルライフェン
No113461 - シュネルライフェン/B
No113470 - MGX4201クルーゲルL
No113471 - MGX4201クルーゲルR
No113472 - MGX4201クルーゲルL/B
No113473 - MGX4201クルーゲルR/B
No113480 - ホーンテッドウィング
No113490 - リボンバングル
No11350 - くわえスペアリブ
No113500 - ペトリファクトホルン
No113510 - パンプキンキャットマスク
No113540 - アルヴィアンテブーツ
No113550 - ピピストレッラタイ
No113560 - ヨカゼゲーター
No113570 - ニフテリーダスアイパッチ
No113580 - インフェルネーラキャップ
No113590 - ウィジンサンダル
No11360 - クルクルラッピー
No113600 - テスカトーラススタビライザー
No113601 - テスカトーラススタビライザー/B
No113610 - テスカトーラスサイドブースター
No113611 - テスカトーラスサイドブースター/B
No113620 - フレズヴェルク＝アーテルバックパック
No113621 - フレズヴェルク＝アーテルバックパック/B
No113630 - フレズヴェルク＝アーテルレッグアーマー
No113631 - フレズヴェルク＝アーテルレッグアーマー/B
No113640 - フレズヴェルク＝アーテルGショルダー
No113641 - フレズヴェルク＝アーテルGショルダー/B
No113642 - フレズヴェルク＝アーテルショルダー
No113643 - フレズヴェルク＝アーテルショルダー/B
No113660 - フレズヴェルク＝アーテルGバックパック
No113661 - フレズヴェルク＝アーテルGバックパック/B
No113670 - フレズヴェルク＝アーテルGグラス
No113680 - フレズヴェルク＝アーテルGバイザー
